# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Wed May 15 05:53:33 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.014 -0.02268 6.54407 2.4397578239 2.5834327319    2.439  1.689  3.9304  3.809    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.783e-04 6.161e-03 -1.000 1.400e-02 0.546 0.706 0.622 0.536 0.486 0.443 0.379 0.347 0.337
0.014 -0.02268 6.54407 2.4526391029 2.5837772894    2.452  1.717  3.9432  3.836    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.783e-04 6.161e-03 -1.000 1.400e-02 0.478 0.620 0.560 0.500 0.466 0.438 0.394 0.373 0.365
0.014 -0.02268 6.54407 2.4654769897 2.5841165698    2.465  1.743  3.9561  3.863    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.783e-04 6.161e-03 -1.000 1.400e-02 0.413 0.542 0.511 0.476 0.455 0.440 0.415 0.402 0.397
0.014 -0.02268 6.54407 2.4783749580 2.5844533707    2.478  1.767  3.9690  3.893    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.783e-04 6.161e-03 -1.000 1.400e-02 0.351 0.473 0.475 0.462 0.452 0.448 0.440 0.435 0.434
0.014 -0.02268 6.54407 2.4915060997 2.5847921441    2.491  1.790  3.9819  3.924    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.783e-04 6.161e-03 -1.000 1.400e-02 0.294 0.417 0.453 0.458 0.458 0.463 0.471 0.473 0.475
0.014 -0.02268 6.54407 2.5052328110 2.5851419201    2.505  1.810  3.9948  3.958    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.244 0.371 0.444 0.466 0.473 0.486 0.509 0.516 0.522
0.014 -0.02268 6.54407 2.5206139088 2.5855286520    2.520  1.827  4.0081  3.996    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.202 0.337 0.450 0.485 0.499 0.520 0.558 0.570 0.580
0.014 -0.02268 6.54407 2.5290129185 2.5857375489    2.529  1.826  4.0128  4.018    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.204 0.343 0.470 0.510 0.525 0.548 0.592 0.606 0.617
0.014 -0.02268 6.54407 2.5517129898 2.5862942315    2.551  1.810  4.0215  4.073    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.246 0.395 0.549 0.595 0.613 0.641 0.694 0.712 0.725
0.014 -0.02268 6.54407 2.5659267902 2.5866370410    2.566  1.787  4.0234  4.106    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.303 0.457 0.615 0.661 0.680 0.708 0.764 0.782 0.795
0.014 -0.02268 6.54407 2.5776715279 2.5869170234    2.577  1.763  4.0230  4.130    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.363 0.518 0.674 0.719 0.738 0.766 0.821 0.839 0.852
0.014 -0.02268 6.54407 2.5891256332 2.5871872657    2.589  1.738  4.0215  4.151    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.425 0.581 0.732 0.774 0.792 0.820 0.873 0.891 0.903
0.014 -0.02268 6.54407 2.5999999046 2.5874412955    2.600  1.717  4.0198  4.168    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.479 0.634 0.779 0.818 0.836 0.863 0.915 0.932 0.944
0.014 -0.02268 6.54407 2.6016888618 2.5874805316    2.602  1.713  4.0196  4.170    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.487 0.642 0.786 0.825 0.843 0.870 0.921 0.938 0.950
0.014 -0.02268 6.54407 2.6184520721 2.5878668029    2.618  1.693  4.0180  4.187    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.537 0.693 0.832 0.868 0.885 0.911 0.961 0.977 0.988
0.014 -0.02268 6.54407 2.6510155201 2.5886011250    2.651  1.678  4.0180  4.207    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.574 0.732 0.870 0.905 0.922 0.948 0.998 1.014 1.025
0.014 -0.02268 6.54407 2.6968452930 2.5896001413    2.697  1.736  4.0329  4.217    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.431 0.602 0.786 0.836 0.859 0.892 0.958 0.979 0.995
0.014 -0.02268 6.54407 2.7273578644 2.5902438987    2.728  1.786  4.0467  4.227    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.306 0.492 0.720 0.781 0.808 0.847 0.927 0.953 0.972
0.014 -0.02268 6.54407 2.7491624355 2.5906938798    2.749  1.829  4.0594  4.238    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.198 0.401 0.669 0.739 0.769 0.813 0.907 0.936 0.959
0.014 -0.02268 6.54407 2.7662217617 2.5910402508    2.767  1.864  4.0705  4.250    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.110 0.330 0.632 0.710 0.743 0.791 0.896 0.928 0.953
0.014 -0.02268 6.54407 2.7808251381 2.5913328773    2.781  1.890  4.0799  4.263    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.044 0.280 0.610 0.694 0.729 0.780 0.893 0.928 0.955
0.014 -0.02268 6.54407 2.7999999523 2.5917117820    2.800  1.915  4.0901  4.283    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -0.017 0.239 0.599 0.688 0.726 0.781 0.903 0.940 0.970
0.014 -0.02268 6.54407 2.8154692650 2.5920131423    2.816  1.925  4.0963  4.300    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -0.042 0.227 0.605 0.697 0.736 0.793 0.921 0.960 0.990
0.014 -0.02268 6.54407 2.8623790741 2.5929041412    2.863  1.915  4.1033  4.345    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -0.018 0.269 0.665 0.759 0.800 0.860 0.994 1.034 1.066
0.014 -0.02268 6.54407 2.8941576481 2.5934889030    2.894  1.904  4.1039  4.363    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 0.010 0.300 0.697 0.791 0.832 0.892 1.026 1.067 1.099
0.014 -0.02268 6.54407 2.9498252869 2.5944784144    2.950  1.921  4.1071  4.368    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -0.031 0.267 0.672 0.768 0.809 0.870 1.008 1.049 1.082
0.014 -0.02268 6.54407 3.0000000000 2.5953341962    3.000  1.934  4.1099  4.372    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -0.066 0.238 0.651 0.748 0.790 0.852 0.992 1.034 1.067
0.014 -0.02268 6.54407 3.0217580795 2.5956951593    3.022  1.939  4.1109  4.375    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -0.078 0.228 0.644 0.742 0.784 0.846 0.987 1.029 1.062
0.014 -0.02268 6.54407 3.2000000477 2.5984409005    3.199  2.033  4.1275  4.372    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -0.314 0.035 0.494 0.601 0.647 0.714 0.868 0.914 0.950
0.014 -0.02268 6.54407 3.4000000954 2.6011310876    3.398  2.133  4.1448  4.368    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -0.562 -0.168 0.336 0.451 0.501 0.574 0.741 0.791 0.831
0.014 -0.02268 6.54407 3.5999999046 2.6034804580    3.598  2.225  4.1608  4.364    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -0.793 -0.351 0.190 0.314 0.367 0.444 0.624 0.677 0.720
0.014 -0.02268 6.54407 3.7999997139 2.6055477265    3.798  2.313  4.1758  4.360    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -1.012 -0.524 0.051 0.183 0.239 0.321 0.511 0.568 0.613
0.014 -0.02268 6.54407 4.0000000000 2.6073790840    4.001  2.394  4.1896  4.356    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -1.216 -0.681 -0.078 0.061 0.121 0.207 0.406 0.466 0.513
0.014 -0.02268 6.54407 4.1999998093 2.6090113217    4.198  2.472  4.2029  4.352    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -1.411 -0.831 -0.200 -0.055 0.008 0.099 0.307 0.369 0.419
0.014 -0.02268 6.54407 4.4000000954 2.6104741055    4.397  2.546  4.2151  4.348    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -1.595 -0.971 -0.317 -0.166 -0.100 -0.006 0.211 0.275 0.327
0.014 -0.02268 6.54407 4.5999999046 2.6117915791    4.597  2.616  4.2268  4.344    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -1.771 -1.105 -0.429 -0.271 -0.202 -0.105 0.119 0.186 0.240
0.014 -0.02268 6.54407 4.7999997139 2.6129835978    4.798  2.684  4.2380  4.340    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -1.939 -1.232 -0.536 -0.373 -0.301 -0.200 0.031 0.100 0.156
0.014 -0.02268 6.54407 5.0000000000 2.6140666223    4.999  2.747  4.2479  4.334    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -2.097 -1.354 -0.639 -0.471 -0.397 -0.293 -0.055 0.015 0.073
0.014 -0.02268 6.54407 5.1999998093 2.6150544000    5.200  2.807  4.2575  4.329    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -2.249 -1.470 -0.739 -0.566 -0.490 -0.383 -0.139 -0.066 -0.007
0.014 -0.02268 6.54407 5.3999996185 2.6159585084    5.401  2.866  4.2672  4.325    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -2.395 -1.581 -0.832 -0.655 -0.576 -0.466 -0.216 -0.142 -0.080
0.014 -0.02268 6.54407 5.5999994278 2.6167887546    5.601  2.922  4.2765  4.322    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -2.536 -1.687 -0.923 -0.741 -0.660 -0.547 -0.291 -0.215 -0.152
0.014 -0.02268 6.54407 5.8000001907 2.6175535027    5.801  2.976  4.2845  4.316    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -2.669 -1.791 -1.012 -0.827 -0.743 -0.628 -0.368 -0.289 -0.225
0.014 -0.02268 6.54407 6.0000000000 2.6182599138    6.000  3.028  4.2924  4.310    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -2.799 -1.892 -1.100 -0.911 -0.825 -0.708 -0.442 -0.362 -0.296
0.014 -0.02268 6.54407 6.1999993324 2.6189141694    6.200  3.078  4.3009  4.308    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -2.926 -1.987 -1.181 -0.988 -0.900 -0.780 -0.509 -0.427 -0.360
0.014 -0.02268 6.54407 6.4000000954 2.6195216279    6.399  3.126  4.3078  4.302    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -3.044 -2.081 -1.263 -1.067 -0.977 -0.855 -0.580 -0.497 -0.428
0.014 -0.02268 6.54407 7.0000000000 2.6211069280    6.996  3.261  4.3284  4.288    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -3.382 -2.343 -1.490 -1.286 -1.191 -1.063 -0.775 -0.687 -0.614
0.014 -0.02268 6.54407 7.0304608345 2.6211791513    7.027  3.267  4.3294  4.287    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -3.398 -2.355 -1.501 -1.296 -1.202 -1.073 -0.784 -0.696 -0.623
0.014 -0.02268 6.54407 8.0000000000 2.6231516585    8.001  3.461  4.3591  4.269    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -3.881 -2.731 -1.828 -1.612 -1.510 -1.373 -1.066 -0.971 -0.892
0.014 -0.02268 6.54407 9.0000000000 2.6246829947    8.995  3.634  4.3850  4.250    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -4.315 -3.072 -2.128 -1.902 -1.796 -1.651 -1.330 -1.229 -1.145
0.014 -0.02268 6.54407 9.6251850128 2.6254567352    9.622  3.732  4.3993  4.238    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -4.560 -3.265 -2.300 -2.068 -1.959 -1.811 -1.481 -1.378 -1.290
0.014 -0.02268 6.54407 10.0000000000 2.6258676431    9.998  3.788  4.4075  4.232    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -4.700 -3.376 -2.374 -2.113 -2.006 -1.877 -1.545 -1.462 -1.382
0.014 -0.02268 6.54407 11.0000000000 2.6268081058   11.001  3.925  4.4272  4.215    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -5.043 -3.634 -2.616 -2.344 -2.229 -2.089 -1.752 -1.672 -1.588
0.014 -0.02268 6.54407 11.3673639297 2.6271061835   11.369  3.972  4.4338  4.209    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -5.160 -3.741 -2.712 -2.444 -2.330 -2.190 -1.844 -1.757 -1.668
0.014 -0.02268 6.54407 12.0000000000 2.6275706487   12.001  4.049  4.4447  4.199    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.130e-01 2.730e-01 2.484e-03 6.784e-04 6.161e-03 -1.000 1.400e-02 -5.354 -3.917 -2.870 -2.607 -2.498 -2.357 -1.995 -1.897 -1.802
0.014 -0.02268 6.54407 12.3874893188 2.6278283478   12.385  4.094  4.4508  4.192    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-26      0.00 7.130e-01 2.730e-01 2.491e-03 6.786e-04 6.161e-03 -1.000 1.400e-02 -5.464 -4.014 -2.957 -2.697 -2.589 -2.447 -2.078 -1.974 -1.876
0.014 -0.02268 6.54407 13.8965358734 2.6286764028   13.877  4.255  4.4726  4.168    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.25e-10      0.00 7.130e-01 2.730e-01 2.515e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -5.866 -4.300 -3.233 -2.956 -2.830 -2.668 -2.283 -2.185 -2.107
0.014 -0.02268 6.54407 14.0000000000 2.6287268957   13.981  4.265  4.4740  4.167    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-09      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -5.893 -4.319 -3.251 -2.973 -2.846 -2.683 -2.297 -2.199 -2.123
0.014 -0.02268 6.54407 14.3794708252 2.6289049554   14.360  4.301  4.4788  4.161    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.32e-09      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -5.984 -4.393 -3.321 -3.040 -2.911 -2.747 -2.363 -2.265 -2.185
0.014 -0.02268 6.54407 15.7632856369 2.6294716056   15.739  4.428  4.4951  4.140    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.28e-09      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -6.299 -4.660 -3.572 -3.280 -3.150 -2.988 -2.611 -2.510 -2.410
0.014 -0.02268 6.54407 16.0000000000 2.6295573144   15.974  4.448  4.4977  4.136    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -9.2e-09      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -6.351 -4.704 -3.614 -3.320 -3.190 -3.027 -2.652 -2.551 -2.448
0.014 -0.02268 6.54407 16.4863777161 2.6297245708   16.451  4.488  4.5026  4.128    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-08      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -6.451 -4.786 -3.692 -3.396 -3.266 -3.104 -2.727 -2.624 -2.518
0.014 -0.02268 6.54407 17.8335056305 2.6301335482   17.768  4.594  4.5151  4.106    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-08      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -6.715 -4.991 -3.885 -3.590 -3.464 -3.302 -2.919 -2.805 -2.697
0.014 -0.02268 6.54407 18.0000000000 2.6301792302   17.932  4.606  4.5166  4.103    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-08      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -6.746 -5.016 -3.908 -3.613 -3.487 -3.325 -2.942 -2.826 -2.719
0.014 -0.02268 6.54407 19.1905956268 2.6304795128   19.100  4.690  4.5260  4.085    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-08      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -6.955 -5.177 -4.061 -3.767 -3.643 -3.483 -3.094 -2.971 -2.864
0.014 -0.02268 6.54407 20.0000000000 2.6306603470   19.891  4.744  4.5318  4.072    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.8e-08      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -7.090 -5.282 -4.162 -3.868 -3.744 -3.582 -3.191 -3.069 -2.961
0.014 -0.02268 6.54407 20.4817485809 2.6307602091   20.357  4.774  4.5349  4.065    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.35e-08      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -7.164 -5.342 -4.219 -3.925 -3.800 -3.637 -3.245 -3.123 -3.015
0.014 -0.02268 6.54407 22.0235462189 2.6310463174   21.840  4.864  4.5438  4.040    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.6e-08      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -7.391 -5.529 -4.401 -4.106 -3.980 -3.813 -3.417 -3.296 -3.187
0.014 -0.02268 6.54407 23.5078601837 2.6312813853   23.256  4.947  4.5512  4.014    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.65e-08      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -7.597 -5.708 -4.577 -4.282 -4.153 -3.981 -3.580 -3.461 -3.352
0.014 -0.02268 6.54407 24.0000000000 2.6313519822   23.722  4.973  4.5534  4.005    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-07      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -7.663 -5.764 -4.629 -4.327 -4.193 -4.014 -3.612 -3.505 -3.404
0.014 -0.02268 6.54407 24.2127799988 2.6313814852   23.920  4.984  4.5542  4.002    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-07      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -7.689 -5.787 -4.652 -4.350 -4.216 -4.037 -3.634 -3.527 -3.426
0.014 -0.02268 6.54407 25.7904529572 2.6315828889   25.380  5.059  4.5594  3.973    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-07      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -7.877 -5.952 -4.816 -4.517 -4.383 -4.205 -3.803 -3.692 -3.589
0.014 -0.02268 6.54407 27.3180828094 2.6317526326   26.775  5.127  4.5634  3.944    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-07      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -8.049 -6.108 -4.972 -4.675 -4.544 -4.367 -3.966 -3.852 -3.748
0.014 -0.02268 6.54407 28.0000000000 2.6318215644   27.395  5.157  4.5648  3.930    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-07      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -8.122 -6.176 -5.041 -4.746 -4.615 -4.439 -4.038 -3.924 -3.820
0.014 -0.02268 6.54407 28.3757019043 2.6318579186   27.731  5.172  4.5654  3.923    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-07      0.00 7.130e-01 2.730e-01 2.517e-03 6.792e-04 6.160e-03 -1.000 1.400e-02 -8.160 -6.212 -5.077 -4.783 -4.652 -4.477 -4.077 -3.962 -3.858
