# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Apr  5 13:29:59 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.002 -0.88764 6.00000 0.9833332896 2.4693585015    0.983  0.387  3.7018  3.803    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.803 5.066 4.849 4.070 3.566 3.121 2.513 2.019 1.942
0.002 -0.88764 6.00000 1.0309523344 2.4791716439    1.030  0.420  3.7054  3.805    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.721 4.932 4.741 3.975 3.480 3.041 2.445 1.961 1.886
0.002 -0.88764 6.00000 1.0314028263 2.4792595158    1.031  0.420  3.7055  3.805    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.93e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.721 4.931 4.740 3.974 3.480 3.041 2.444 1.961 1.885
0.002 -0.88764 6.00000 1.0785714388 2.4879950401    1.078  0.452  3.7088  3.806    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.84e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.641 4.802 4.636 3.882 3.396 2.962 2.377 1.903 1.829
0.002 -0.88764 6.00000 1.1261905432 2.4959658848    1.125  0.483  3.7120  3.806    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.562 4.681 4.535 3.793 3.314 2.886 2.310 1.845 1.772
0.002 -0.88764 6.00000 1.1353212595 2.4974066564    1.134  0.488  3.7125  3.807    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -3.7e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.549 4.661 4.519 3.778 3.301 2.874 2.300 1.836 1.764
0.002 -0.88764 6.00000 1.1738095284 2.5031975838    1.173  0.513  3.7150  3.807    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.488 4.567 4.441 3.710 3.237 2.815 2.248 1.791 1.720
0.002 -0.88764 6.00000 1.2153822184 2.5089811525    1.215  0.537  3.7175  3.807    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.427 4.474 4.364 3.641 3.174 2.755 2.196 1.746 1.675
0.002 -0.88764 6.00000 1.2214285135 2.5097846811    1.221  0.541  3.7179  3.807    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.42e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.417 4.460 4.351 3.630 3.164 2.746 2.188 1.738 1.668
0.002 -0.88764 6.00000 1.2690477371 2.5158065651    1.269  0.570  3.7206  3.806    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.346 4.355 4.263 3.551 3.091 2.678 2.128 1.685 1.616
0.002 -0.88764 6.00000 1.2764573097 2.5166972343    1.276  0.574  3.7210  3.806    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.336 4.340 4.250 3.540 3.081 2.668 2.119 1.678 1.609
0.002 -0.88764 6.00000 1.3166667223 2.5213302630    1.316  0.598  3.7232  3.804    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.01e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.275 4.252 4.175 3.473 3.019 2.610 2.068 1.632 1.564
0.002 -0.88764 6.00000 1.3454291821 2.5244496868    1.345  0.615  3.7247  3.803    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.234 4.193 4.124 3.428 2.977 2.570 2.032 1.600 1.533
0.002 -0.88764 6.00000 1.3642858267 2.5264128908    1.364  0.627  3.7257  3.801    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.78e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.202 4.150 4.087 3.394 2.945 2.540 2.005 1.575 1.508
0.002 -0.88764 6.00000 1.4119048119 2.5311032614    1.412  0.654  3.7281  3.798    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.135 4.053 4.004 3.320 2.877 2.475 1.948 1.523 1.458
0.002 -0.88764 6.00000 1.4595237970 2.5354434092    1.460  0.682  3.7305  3.795    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.066 3.957 3.920 3.245 2.806 2.409 1.888 1.470 1.405
0.002 -0.88764 6.00000 1.5071429014 2.5394696837    1.507  0.707  3.7327  3.792    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 3.002 3.868 3.843 3.175 2.742 2.348 1.833 1.420 1.357
0.002 -0.88764 6.00000 1.5547618866 2.5432136409    1.555  0.733  3.7349  3.788    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-13      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.937 3.780 3.765 3.106 2.677 2.287 1.778 1.370 1.307
0.002 -0.88764 6.00000 1.5677367449 2.5441885310    1.568  0.739  3.7355  3.788    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -7.91e-14      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.922 3.759 3.747 3.089 2.661 2.272 1.765 1.358 1.296
0.002 -0.88764 6.00000 1.6023809910 2.5467028597    1.602  0.760  3.7371  3.783    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-14      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.870 3.689 3.685 3.034 2.609 2.223 1.720 1.317 1.256
0.002 -0.88764 6.00000 1.6499999762 2.5499614773    1.649  0.785  3.7392  3.779    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.807 3.603 3.609 2.965 2.545 2.162 1.666 1.267 1.207
0.002 -0.88764 6.00000 1.6958903074 2.5529035025    1.695  0.817  3.7413  3.767    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.726 3.502 3.517 2.881 2.465 2.085 1.594 1.200 1.141
0.002 -0.88764 6.00000 1.7417807579 2.5556679670    1.741  0.840  3.7433  3.763    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.669 3.428 3.449 2.820 2.408 2.031 1.545 1.155 1.097
0.002 -0.88764 6.00000 1.7876710892 2.5582698401    1.786  0.867  3.7452  3.756    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.603 3.344 3.372 2.750 2.342 1.969 1.488 1.102 1.045
0.002 -0.88764 6.00000 1.8019413948 2.5590479327    1.801  0.876  3.7459  3.753    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.581 3.317 3.347 2.726 2.320 1.948 1.468 1.083 1.027
0.002 -0.88764 6.00000 1.8335616589 2.5607225185    1.832  0.898  3.7473  3.744    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.526 3.248 3.283 2.668 2.264 1.895 1.419 1.037 0.982
0.002 -0.88764 6.00000 1.8794519901 2.5630379545    1.878  0.925  3.7492  3.736    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.459 3.164 3.205 2.597 2.197 1.831 1.360 0.982 0.928
0.002 -0.88764 6.00000 1.9253424406 2.5652269216    1.924  0.953  3.7512  3.726    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.388 3.077 3.124 2.522 2.127 1.764 1.298 0.924 0.871
0.002 -0.88764 6.00000 1.9683458805 2.5671720049    1.968  0.975  3.7529  3.721    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.332 3.007 3.059 2.464 2.072 1.711 1.250 0.879 0.827
0.002 -0.88764 6.00000 1.9712327719 2.5672990901    1.971  0.978  3.7531  3.720    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.326 3.000 3.052 2.458 2.066 1.706 1.244 0.874 0.822
0.002 -0.88764 6.00000 2.0171234608 2.5692632190    2.017  1.014  3.7553  3.702    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.235 2.891 2.949 2.363 1.975 1.619 1.163 0.797 0.747
0.002 -0.88764 6.00000 2.0630137920 2.5711271827    2.062  1.054  3.7577  3.681    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.135 2.771 2.835 2.258 1.875 1.523 1.073 0.711 0.662
0.002 -0.88764 6.00000 2.1089041233 2.5728981648    2.108  1.092  3.7599  3.661    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 2.039 2.657 2.727 2.158 1.781 1.432 0.987 0.630 0.583
0.002 -0.88764 6.00000 2.1547944546 2.5745826788    2.154  1.136  3.7624  3.637    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.931 2.532 2.606 2.046 1.674 1.329 0.891 0.538 0.493
0.002 -0.88764 6.00000 2.2006847858 2.5761866562    2.199  1.179  3.7650  3.613    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.821 2.404 2.482 1.933 1.565 1.225 0.793 0.445 0.401
0.002 -0.88764 6.00000 2.2465753555 2.5777155167    2.245  1.231  3.7678  3.581    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.693 2.257 2.338 1.799 1.438 1.103 0.677 0.335 0.293
0.002 -0.88764 6.00000 2.3038737774 2.5795264552    2.302  1.314  3.7722  3.527    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.484 2.020 2.105 1.584 1.232 0.904 0.489 0.156 0.116
0.002 -0.88764 6.00000 2.3515141010 2.5809551269    2.350  1.389  3.7765  3.478    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.297 1.808 1.894 1.390 1.047 0.727 0.322 -0.001 -0.039
0.002 -0.88764 6.00000 2.3956120014 2.5822194943    2.394  1.455  3.7810  3.438    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.132 1.618 1.704 1.217 0.883 0.571 0.177 -0.136 -0.172
0.002 -0.88764 6.00000 2.4301371574 2.5831726495    2.428  1.504  3.7848  3.411    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 1.011 1.480 1.562 1.089 0.763 0.458 0.074 -0.230 -0.265
0.002 -0.88764 6.00000 2.4682178497 2.5841884798    2.467  1.556  3.7898  3.386    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.881 1.329 1.406 0.951 0.636 0.340 -0.033 -0.326 -0.358
0.002 -0.88764 6.00000 2.5205466747 2.5855269733    2.519  1.624  3.7987  3.362    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.709 1.122 1.190 0.766 0.468 0.188 -0.163 -0.437 -0.466
0.002 -0.88764 6.00000 2.5733525753 2.5868144057    2.573  1.692  3.8119  3.356    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.539 0.908 0.959 0.578 0.308 0.051 -0.269 -0.514 -0.539
0.002 -0.88764 6.00000 2.6125953197 2.5877324948    2.612  1.742  3.8261  3.369    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.414 0.742 0.775 0.436 0.194 -0.036 -0.323 -0.537 -0.559
0.002 -0.88764 6.00000 2.6136984825 2.5877578456    2.613  1.744  3.8266  3.370    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.411 0.737 0.770 0.432 0.191 -0.039 -0.324 -0.537 -0.559
0.002 -0.88764 6.00000 2.6215226650 2.5879369426    2.621  1.754  3.8299  3.374    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.386 0.703 0.732 0.403 0.169 -0.055 -0.332 -0.538 -0.560
0.002 -0.88764 6.00000 2.6457087994 2.5884828730    2.645  1.784  3.8414  3.394    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.309 0.602 0.612 0.315 0.104 -0.098 -0.349 -0.531 -0.551
0.002 -0.88764 6.00000 2.6674461365 2.5889638270    2.667  1.812  3.8521  3.413    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.241 0.514 0.505 0.237 0.047 -0.135 -0.361 -0.521 -0.540
0.002 -0.88764 6.00000 2.6883082390 2.5894170143    2.688  1.838  3.8625  3.432    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.176 0.432 0.404 0.163 -0.005 -0.167 -0.371 -0.509 -0.527
0.002 -0.88764 6.00000 2.7153048515 2.5899915909    2.715  1.871  3.8763  3.458    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.092 0.328 0.276 0.072 -0.068 -0.204 -0.378 -0.490 -0.506
0.002 -0.88764 6.00000 2.7415733337 2.5905381972    2.742  1.904  3.8900  3.484    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 0.011 0.229 0.155 -0.012 -0.124 -0.234 -0.381 -0.468 -0.484
0.002 -0.88764 6.00000 2.7672319412 2.5910606074    2.767  1.935  3.9036  3.512    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.067 0.134 0.045 -0.082 -0.168 -0.255 -0.376 -0.444 -0.459
0.002 -0.88764 6.00000 2.7923727036 2.5915617802    2.793  1.965  3.9171  3.539    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.142 0.042 -0.049 -0.141 -0.204 -0.271 -0.368 -0.419 -0.432
0.002 -0.88764 6.00000 2.7972602844 2.5916580104    2.797  1.971  3.9197  3.545    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.157 0.025 -0.066 -0.152 -0.211 -0.274 -0.366 -0.414 -0.426
0.002 -0.88764 6.00000 2.8157010078 2.5920176280    2.816  1.992  3.9296  3.566    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.211 -0.039 -0.122 -0.187 -0.232 -0.282 -0.357 -0.394 -0.405
0.002 -0.88764 6.00000 2.8397562504 2.5924786723    2.840  2.020  3.9426  3.594    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.280 -0.118 -0.180 -0.221 -0.252 -0.286 -0.342 -0.368 -0.376
0.002 -0.88764 6.00000 2.8634760380 2.5929245755    2.864  2.046  3.9554  3.622    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.346 -0.190 -0.225 -0.246 -0.266 -0.287 -0.324 -0.340 -0.345
0.002 -0.88764 6.00000 2.8869214058 2.5933570493    2.887  2.072  3.9682  3.651    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.410 -0.258 -0.260 -0.264 -0.274 -0.284 -0.303 -0.312 -0.314
0.002 -0.88764 6.00000 2.9101355076 2.5937773712    2.910  2.097  3.9809  3.680    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.473 -0.322 -0.287 -0.274 -0.276 -0.278 -0.280 -0.282 -0.281
0.002 -0.88764 6.00000 2.9331657887 2.5941868133    2.933  2.121  3.9935  3.710    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.533 -0.378 -0.304 -0.278 -0.274 -0.268 -0.255 -0.251 -0.247
0.002 -0.88764 6.00000 2.9560565948 2.5945865139    2.956  2.144  4.0060  3.740    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.591 -0.428 -0.315 -0.277 -0.268 -0.256 -0.227 -0.220 -0.212
0.002 -0.88764 6.00000 2.9788503647 2.5949775087    2.979  2.167  4.0184  3.771    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.647 -0.473 -0.320 -0.272 -0.259 -0.241 -0.198 -0.186 -0.175
0.002 -0.88764 6.00000 2.9808218479 2.5950110038    2.980  2.169  4.0194  3.773    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.652 -0.476 -0.320 -0.272 -0.258 -0.239 -0.196 -0.183 -0.172
0.002 -0.88764 6.00000 2.9874007702 2.5951224103    2.987  2.175  4.0230  3.782    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.668 -0.488 -0.321 -0.269 -0.255 -0.234 -0.187 -0.173 -0.161
0.002 -0.88764 6.00000 3.0092322826 2.5954880915    3.009  2.196  4.0349  3.812    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.720 -0.522 -0.319 -0.260 -0.242 -0.216 -0.156 -0.139 -0.123
0.002 -0.88764 6.00000 3.0311675072 2.5958494157    3.030  2.216  4.0468  3.843    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.770 -0.552 -0.315 -0.248 -0.226 -0.196 -0.123 -0.103 -0.085
0.002 -0.88764 6.00000 3.0532572269 2.5962072577    3.052  2.236  4.0586  3.873    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.819 -0.578 -0.307 -0.234 -0.209 -0.174 -0.090 -0.066 -0.045
0.002 -0.88764 6.00000 3.0755579472 2.5965625279    3.075  2.255  4.0704  3.905    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.866 -0.600 -0.298 -0.218 -0.190 -0.150 -0.055 -0.028 -0.004
0.002 -0.88764 6.00000 3.0981283188 2.5969161117    3.097  2.273  4.0821  3.936    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.913 -0.619 -0.285 -0.199 -0.168 -0.124 -0.018 0.012 0.038
0.002 -0.88764 6.00000 3.1210379601 2.5972690026    3.120  2.291  4.0938  3.968    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -0.958 -0.634 -0.271 -0.179 -0.145 -0.096 0.020 0.053 0.081
0.002 -0.88764 6.00000 3.1443681717 2.5976223012    3.143  2.308  4.1055  4.001    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -1.001 -0.646 -0.254 -0.157 -0.119 -0.066 0.059 0.096 0.126
0.002 -0.88764 6.00000 3.1643834114 2.5979206300    3.163  2.322  4.1152  4.029    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -1.035 -0.653 -0.237 -0.136 -0.096 -0.040 0.094 0.133 0.165
0.002 -0.88764 6.00000 3.1741707325 2.5980649366    3.173  2.329  4.1199  4.042    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -1.052 -0.655 -0.229 -0.125 -0.084 -0.026 0.111 0.151 0.184
0.002 -0.88764 6.00000 3.1986274719 2.5984210973    3.197  2.344  4.1313  4.076    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -1.090 -0.659 -0.206 -0.098 -0.054 0.008 0.154 0.197 0.232
0.002 -0.88764 6.00000 3.2241952419 2.5987868021    3.222  2.359  4.1427  4.110    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.459e-01 2.521e-01 3.549e-04 9.690e-05 8.801e-04 -1.000 2.000e-03 -1.127 -0.660 -0.182 -0.068 -0.022 0.044 0.200 0.245 0.282
